sentence_id	source	article_id	genre	topic	category	sent_idx	n_clean	url	text	in_quote	text_marked	member	label	izvor_oznake	pravilo
n1i-648790-027	n1info	648790	kolumna	pol-drustvo	Kolumne/ljubodrag-stojadinovic	27	43	https://n1info.rs/kolumne/ljubodrag-stojadinovic/kolumna-ljubodraga-stojadinovica-izopaceno-lice-drzavne-prinude/	Izmoždeni klovn, očajan zbog ignorisanja njegove zablude o moći, želi da svima dokaže kako je još sve u njegovim rukama.		Izmoždeni klovn, očajan zbog ignorisanja njegove zablude o moći, želi da svima dokaže kako je još sve u njegovim rukama.	to_annotate_n1info.tsv	SUBJ	saglasnost	
n1i-657783-029	n1info	657783	kolumna	pol-drustvo	Kolumne/biljana-stepanovic	29	55	https://n1info.rs/kolumne/biljana-stepanovic/sta-to-videsmo-u-malom-zvorniku/	Neće predsednik o tome, važnije su stvari sad u pitanju.		Neće predsednik o tome, važnije su stvari sad u pitanju.	to_annotate_n1info.tsv	SUBJ	saglasnost	
n1i-660704-020	n1info	660704	kolumna	svet	Kolumne/boris-dezulovic	20	23	https://n1info.rs/kolumne/boris-dezulovic/kolumna-boris-dezulovic-kanye-west-na-hip-hopodromu/	Da, jasno, Kanye West, ispričavam se.		Da, jasno, Kanye West, ispričavam se.	to_annotate_n1info.tsv	SUBJ	saglasnost	
n1i-663709-007	n1info	663709	kolumna	svet	Kolumne/draza-petrovic	7	17	https://n1info.rs/kolumne/draza-petrovic/zitije-svetog-zeksa/	Ima tu pak još upraženjenih profesija i pojava koje bi mogle da se očešu o čudotvorne moći Svetog Žeksa i izaberu ga za zaštitnika.		Ima tu pak još upraženjenih profesija i pojava koje bi mogle da se očešu o čudotvorne moći Svetog Žeksa i izaberu ga za zaštitnika.	to_annotate_n1info.tsv	SUBJ	saglasnost	
n1i-668917-037	n1info	668917	kolumna	pol-drustvo	Kolumne/ljubodrag-stojadinovic	37	55	https://n1info.rs/kolumne/ljubodrag-stojadinovic/skitnica-mrzi-vozove-kolumna-ljubodrag-stojadinovic/	To su emocije koje nije u stanju da sažme i podnese.		To su emocije koje nije u stanju da sažme i podnese.	to_annotate_n1info.tsv	SUBJ	saglasnost	
n1i-716415-016	n1info	716415	vest	pol-drustvo	Nase price	16	36	https://n1info.rs/zeleni-kutak/javnost-i-dalje-nema-potpune-i-azurirane-podatke-sta-je-sa-katastrom-rudarskog-otpada/	Ova 41 lokacija čini približno 80 odsto ukupne zapremine rudarskog otpada identifikovanog na 250 lokacija posećenih tokom projekta”, navode iz EK za portal N1.		Ova 41 lokacija čini približno 80 odsto ukupne zapremine rudarskog otpada identifikovanog na 250 lokacija posećenih tokom projekta”, navode iz EK za portal N1.	to_annotate_n1info.tsv	OBJ	saglasnost	
n1i-717253-034	n1info	717253	kolumna	pol-drustvo	Kolumne	34	60	https://n1info.rs/kolumne/veliki-mestar-sviju-hulja-pretnje-nasoj-lepoj-deci/	Okreću se po prvi put oko sebe u čudu, ne znaju šta se događa, pa ne znaju ni kako to da spreče.		Okreću se po prvi put oko sebe u čudu, ne znaju šta se događa, pa ne znaju ni kako to da spreče.	to_annotate_n1info.tsv	SUBJ	saglasnost	
n1i-720270-034	n1info	720270	vest	pol-drustvo	Nase price	34	48	https://n1info.rs/vesti/opozicija-nekad-i-sad-avgust-1999-dos-nesloga/	On je predložio da se vlastima da rok od 15 dana da se sklone.		On je predložio da se vlastima da rok od 15 dana da se sklone.	to_annotate_n1info.tsv	OBJ	saglasnost	
n1i-722816-023	n1info	722816	kolumna	pol-drustvo	Kolumne/ljubodrag-stojadinovic	23	43	https://n1info.rs/kolumne/ljubodrag-stojadinovic/ostala-je-samo-ulica-kolumna-ljubodrag-stojadinovic/	Čak i ako ne mogu da izgube izbore u jednom času će izgubiti vlast.		Čak i ako ne mogu da izgube izbore u jednom času će izgubiti vlast.	to_annotate_n1info.tsv	SUBJ	saglasnost	
n1i-742971-007	n1info	742971	vest	pol-drustvo	Nase price	7	27	https://n1info.rs/vesti/pravac-potocari-zasto-niko-ne-kaznjava-slavljenje-ratnog-zlocinca-i-genocida/	Prema rečima advokata Aleksandra Olenika , razlog za nedelovanje državnih organa je u skladu sa politikom državnog vrha, odnosno Aleksandra Vučića, koji je, kako kaže, želeo da organizuje državnu sahranu za Ratka Mladić, ali nije smeo, znajući da ne sme da bude "samo" porodična sahrana.		Prema rečima advokata Aleksandra Olenika , razlog za nedelovanje državnih organa je u skladu sa politikom državnog vrha, odnosno Aleksandra Vučića, koji je, kako kaže, želeo da organizuje državnu sahranu za Ratka Mladić, ali nije smeo, znajući da ne sme da bude "samo" porodična sahrana.	to_annotate_n1info.tsv	OBJ	saglasnost	
n1i-746572-004	n1info	746572	vest	svet	Region	4	11	https://n1info.rs/region/cvijanovic-konakovic-ne-moze-da-proteruje-diplomate-srbije-saglasnost-daje-savet-ministara-bih/	Navela je da je za postupak uskraćivanja gostoprimstva potrebno imati dokaze za razloge na osnovu kojih se donosi takva odluka.	Y	„Navela je da je za postupak uskraćivanja gostoprimstva potrebno imati dokaze za razloge na osnovu kojih se donosi takva odluka.“	to_annotate_n1info.tsv	OBJ	saglasnost	
n1i-763930-017	n1info	763930	kolumna	svet	Kolumne/ljubodrag-stojadinovic	17	48	https://n1info.rs/kolumne/ljubodrag-stojadinovic/vatromet-u-mocvari/	Malo kasnije je postao sam sebi strah i trepet, vitez u glupim lažima.		Malo kasnije je postao sam sebi strah i trepet, vitez u glupim lažima.	to_annotate_n1info.tsv	SUBJ	saglasnost	
n1i-770591-017	n1info	770591	kolumna	pol-drustvo	Kolumne/draza-petrovic	17	31	https://n1info.rs/kolumne/draza-petrovic/besplatan-vodic-ukradi-sam-u-beogradu-kolumna-draze-petrovica/	Zanima li te kućica za pse sa nalepnicom Stari grad. – izgledalo je na nemom filmu bezbednosne kamere ko da je taj razgovor ličio na alanfordovsku komunikaciju sir Olivera i njegovog misterioznog prijatelja Binga.		Zanima li te kućica za pse sa nalepnicom Stari grad. – izgledalo je na nemom filmu bezbednosne kamere ko da je taj razgovor ličio na alanfordovsku komunikaciju sir Olivera i njegovog misterioznog prijatelja Binga.	to_annotate_n1info.tsv	SUBJ	saglasnost	
n1i-786986-042	n1info	786986	kolumna	pol-drustvo	Kolumne/ljubodrag-stojadinovic	42	53	https://n1info.rs/kolumne/ljubodrag-stojadinovic/nije-asad-ali-moze-da-leti/	Mogao je da kaže: Ako mislite da sam Mira Marković, ko bi ga znao, možda jesam njena muškobanjasta inkarnacija.		Mogao je da kaže: Ako mislite da sam Mira Marković, ko bi ga znao, možda jesam njena muškobanjasta inkarnacija.	to_annotate_n1info.tsv	SUBJ	saglasnost	
n1i-803780-009	n1info	803780	kolumna	ekonomija	Kolumne/draza-petrovic	9	18	https://n1info.rs/kolumne/draza-petrovic/memorandum-o-srpskim-naprednim-sirovinama/	I kako god bi se pojavilo neko novo lice među Srpskim Naprednim Sirovinama, vaskolko građanstvo se pitalo: “Gde li su ovog iskopali, bože me oprosti?		I kako god bi se pojavilo neko novo lice među Srpskim Naprednim Sirovinama, vaskolko građanstvo se pitalo: “Gde li su ovog iskopali, bože me oprosti?	to_annotate_n1info.tsv	SUBJ	saglasnost	
n1i-814434-010	n1info	814434	kolumna	pol-drustvo	Kolumne/draza-petrovic	10	23	https://n1info.rs/kolumne/draza-petrovic/predsednik-je-pod-video-nadzorom/	I taj odeljak bi se nalazio odmah pored odeljka “Leteći automobili”.		I taj odeljak bi se nalazio odmah pored odeljka “Leteći automobili”.	to_annotate_n1info.tsv	OBJ	usaglaseno	P7
n1i-818178-003	n1info	818178	kolumna	pol-drustvo	Kolumne/draza-petrovic	3	33	https://n1info.rs/kolumne/draza-petrovic/kolumna-draze-petrovica-mama-tata-predsednik-i-podkast/	Onda je Dino, samouvereno, prepričao događaj koji je u biti izgledao sasvim drugačije, mada je njegova priča bila uverljiva.		Onda je Dino, samouvereno, prepričao događaj koji je u biti izgledao sasvim drugačije, mada je njegova priča bila uverljiva.	to_annotate_n1info.tsv	SUBJ	saglasnost	
n1i-837189-014	n1info	837189	vest	ekonomija	Nase price	14	35	https://n1info.rs/vesti/kako-da-znate-da-vam-je-telefon-zarazen-spijunskim-softverom/	Da biste proverili da li je Apple obaveštenje o pretnji autentično, prijavite se na account.apple.com.		Da biste proverili da li je Apple obaveštenje o pretnji autentično, prijavite se na account.apple.com.	to_annotate_n1info.tsv	OBJ	saglasnost	
n1i-862314-043	n1info	862314	vest	pol-drustvo	Ustavokrsitelj	43	51	https://n1info.rs/ustavokrsitelj/profesor-tanasije-marinkovic-srbija-nedovrsena-drzava-ustav/	I jedno i drugo je važno, moramo da radimo i na formalno-pravnim institucijama, u smislu propisa, Ustava, zakona, sudijskih presuda, ali da bez odgovorne pedagogije i daljeg širenja tih vrednosti, bez te odgovornosti, institucije neće zaživeti", poručio je.	Y	„I jedno i drugo je važno, moramo da radimo i na formalno-pravnim institucijama, u smislu propisa, Ustava, zakona, sudijskih presuda, ali da bez odgovorne pedagogije i daljeg širenja tih vrednosti, bez te odgovornosti, institucije neće zaživeti", poručio je.“	to_annotate_n1info.tsv	OBJ	saglasnost	
n1i-865459-006	n1info	865459	kolumna	pol-drustvo	Kolumne/draza-petrovic	6	12	https://n1info.rs/kolumne/draza-petrovic/madjar-koji-je-lajao-av-av-av/	Tamo u Dnevniku, AV se setio da je njegov pad najavljivan još posle pada Kurca.		Tamo u Dnevniku, AV se setio da je njegov pad najavljivan još posle pada Kurca.	to_annotate_n1info.tsv	SUBJ	saglasnost	
n1i-884250-033	n1info	884250	kolumna	sport	Kolumne/ljubodrag-stojadinovic	33	46	https://n1info.rs/kolumne/ljubodrag-stojadinovic/ciji-si-ti-stojkovicu/	Majstori su ostali u istoriji.		Majstori su ostali u istoriji.	to_annotate_n1info.tsv	SUBJ	usaglaseno	P4
n1i-901147-007	n1info	901147	vest	svet	Region	7	8	https://n1info.rs/region/veritas-33-godine-od-napada-hrvatske-vojske-na-podvelebitska-srpska-sela-sada-je-tu-deponija/	Pozvali su javnost, ekološka udruženja i međunarodne institucije da reaguju.		Pozvali su javnost, ekološka udruženja i međunarodne institucije da reaguju.	to_annotate_n1info.tsv	OBJ	saglasnost	
n1i-917305-014	n1info	917305	kolumna	pol-drustvo	Kolumne/draza-petrovic	14	28	https://n1info.rs/kolumne/draza-petrovic/srbiji-treba-prelazni-predsednik/	I sa svima njima treba da se solidarišemo i nosimo majice.		I sa svima njima treba da se solidarišemo i nosimo majice.	to_annotate_n1info.tsv	SUBJ	saglasnost	
n1i-920465-006	n1info	920465	kolumna	pol-drustvo	Kolumne/draza-petrovic	6	26	https://n1info.rs/kolumne/draza-petrovic/dzeki-cen-u-odbrani-srpskih-pandi/	Što je jeftin trik koji su pokušali i sa pandama, ali pande su lukavije i inteligentnije, pa im to kod njih nije pošlo za rukom.		Što je jeftin trik koji su pokušali i sa pandama, ali pande su lukavije i inteligentnije, pa im to kod njih nije pošlo za rukom.	to_annotate_n1info.tsv	SUBJ	saglasnost	
n1i-927147-004	n1info	927147	kolumna	pol-drustvo	Kolumne	4	10	https://n1info.rs/kolumne/tri-i-po-godine-tehnicke-i-nestabilne-vladavine-naprednjaka/	A onda, krajem januara 2025. godine je Vučević podneo ostavku, a Đuro Macut izabran tek sredinom aprila (još 2,5 meseca bez Vlade u mandatu).		A onda, krajem januara 2025. godine je Vučević podneo ostavku, a Đuro Macut izabran tek sredinom aprila (još 2,5 meseca bez Vlade u mandatu).	to_annotate_n1info.tsv	OBJ	saglasnost	
n1i-928873-017	n1info	928873	kolumna	svet	Kolumne/ljubodrag-stojadinovic	17	44	https://n1info.rs/kolumne/ljubodrag-stojadinovic/kraj-evolucije-jelene-milic/	Iskre jakih emocija počele su u prividnom neskladu.		Iskre jakih emocija počele su u prividnom neskladu.	to_annotate_n1info.tsv	SUBJ	saglasnost	
n1i-933448-015	n1info	933448	kolumna	pol-drustvo	Kolumne/ljubodrag-stojadinovic	15	58	https://n1info.rs/kolumne/ljubodrag-stojadinovic/sezona-raspamecenih-kraljeva/	U svakom od njih misao se sapliće ili ne ide uopšte, i zbog toga su izabrani.		U svakom od njih misao se sapliće ili ne ide uopšte, i zbog toga su izabrani.	to_annotate_n1info.tsv	SUBJ	saglasnost	
n1i-968871-024	n1info	968871	kolumna	svet	Kolumne/boris-dezulovic	24	56	https://n1info.rs/kolumne/boris-dezulovic/boris-dezulovic-kolumne-marko-perkovic-thompson/	Je li to poljsko cvijeće iz "Samo je ljubav tajna dvaju svjetova", "kao cvijet u polju/ medju bijelim brezama", ili grm divljih ruža iz "Dan dolazi", "kada divlje ruže procvjetaju"?		Je li to poljsko cvijeće iz "Samo je ljubav tajna dvaju svjetova", "kao cvijet u polju/ medju bijelim brezama", ili grm divljih ruža iz "Dan dolazi", "kada divlje ruže procvjetaju"?	to_annotate_n1info.tsv	OBJ	usaglaseno	P3
n1i-976710-009	n1info	976710	kolumna	pol-drustvo	Kolumne/draza-petrovic	9	14	https://n1info.rs/kolumne/draza-petrovic/tri-lepe-ane-brnabic/	Go**ari odvratni!”, s tim što je prvi deo viknula u mikrofon, a drugi izgovorila kada je mikrofon isključila i udarila ga desnim krošeom.	Y	„Go**ari odvratni!”, s tim što je prvi deo viknula u mikrofon, a drugi izgovorila kada je mikrofon isključila i udarila ga desnim krošeom.“	to_annotate_n1info.tsv	SUBJ	usaglaseno	P1
n1i-992196-009	n1info	992196	kolumna	pol-drustvo	Kolumne/biljana-stepanovic	9	39	https://n1info.rs/kolumne/biljana-stepanovic/sent-ridzis-i-politicki-brutalizam/	Vi sve njih bahato ignorišete.		Vi sve njih bahato ignorišete.	to_annotate_n1info.tsv	SUBJ	saglasnost	
n1i-995339-004	n1info	995339	vest	pol-drustvo	Ustavokrsitelj	4	6	https://n1info.rs/ustavokrsitelj/birodi-vucic-kroz-stalne-medijske-nastupe-sprovodi-fakticku-izbornu-kampanju-krsi-ustav-i-zakone/	Kako bi sprečio takvo postupanje predsednika, Birodi je dostavio REM-u predlog Upustva o izveštavanju medija o predsedniku Republike, koje to regulatorno telo može da usvoji i primenjuje prema Zakonu o elektronskim medijima.		Kako bi sprečio takvo postupanje predsednika, Birodi je dostavio REM-u predlog Upustva o izveštavanju medija o predsedniku Republike, koje to regulatorno telo može da usvoji i primenjuje prema Zakonu o elektronskim medijima.	to_annotate_n1info.tsv	OBJ	saglasnost	
pol-715941-002	politika	715941	vest	pol-drustvo	srbija	2	24	https://www.politika.rs/sr/clanak/715941/kroz-zivot-uzicke-osmoletke-o-skolstvu-nekad-i-sad	Nastavom pripremani za kakav posao u uznapredovaloj privredi.		Nastavom pripremani za kakav posao u uznapredovaloj privredi.	../to_annotate_q.tsv	SUBJ	usaglaseno	P1
pol-718657-003	politika	718657	vest	pol-drustvo	srbija	3	22	https://www.politika.rs/sr/clanak/718657/sve-ma-nje-ce-stit-ki-s-du-som	Prodavac s druge strane samo što ne zadrema, ali mu ne dozvoljava hladnoća.		Prodavac s druge strane samo što ne zadrema, ali mu ne dozvoljava hladnoća.	../to_annotate_q.tsv	SUBJ	saglasnost	
pol-747221-022	politika	747221	kolumna	svet	pogledi	22	51	https://www.politika.rs/sr/clanak/747221/kako-su-nastali-petrodolari-i-rat-na-bliskom-istoku	Zemlje koje prodaju naftu (poput članica OPEK-a) ostvaruju velike dolarske viškove, koje zatim reinvestiraju u američke obveznice, akcije ili ih drže u bankama.		Zemlje koje prodaju naftu (poput članica OPEK-a) ostvaruju velike dolarske viškove, koje zatim reinvestiraju u američke obveznice, akcije ili ih drže u bankama.	../to_annotate_q.tsv	OBJ	saglasnost	
pol-748724-016	politika	748724	kolumna	pol-drustvo	pogledi	16	26	https://www.politika.rs/sr/clanak/748724/cemu-se-nadate	Kao da zaboravljaju da je baš Vučić taj koji je na svega jedan odsto razlike priznao i čestitao Nenadu Bogdanoviću pobedu u trci za gradonačelnika Beograda.		Kao da zaboravljaju da je baš Vučić taj koji je na svega jedan odsto razlike priznao i čestitao Nenadu Bogdanoviću pobedu u trci za gradonačelnika Beograda.	../to_annotate_q.tsv	SUBJ	saglasnost	
pol-749395-019	politika	749395	kolumna	pol-drustvo	pogledi	19	61	https://www.politika.rs/sr/clanak/749395/vidova-pravda	Profesor sam univerziteta, a i da to nisam – dovoljno sam imućan da do nekog srpskog sela na crnogorskoj obali dođem na nekoliko načina.		Profesor sam univerziteta, a i da to nisam – dovoljno sam imućan da do nekog srpskog sela na crnogorskoj obali dođem na nekoliko načina.	../to_annotate_q.tsv	SUBJ	usaglaseno	P4
pol-749400-032	politika	749400	kolumna	pol-drustvo	pogledi	32	37	https://www.politika.rs/sr/clanak/749400/haos-na-srpskim-univerzitetima-apsolutno-je-nezamisliv-u-americi	Za homo sapiense unutar univerziteta koji nemaju bedž brine se univerzitetska policija.	Y	„Za homo sapiense unutar univerziteta koji nemaju bedž brine se univerzitetska policija.“	../to_annotate_q.tsv	OBJ	usaglaseno	P6
pol-749912-013	politika	749912	kolumna	pol-drustvo	pogledi	13	23	https://www.politika.rs/sr/clanak/749912/evropske-sile-ne-cekaju-ekoloske-dozvole-sa-ulice	Zemlja koja raspolaže jednim od najkvalitetnijih nalazišta litijuma u Evropi, jedina je koja svesno odbija da koristi svoje resurse.		Zemlja koja raspolaže jednim od najkvalitetnijih nalazišta litijuma u Evropi, jedina je koja svesno odbija da koristi svoje resurse.	../to_annotate_q.tsv	SUBJ	saglasnost	
pol-750140-033	politika	750140	kolumna	pol-drustvo	pogledi	33	53	https://www.politika.rs/sr/clanak/750140/desmitovanje-bosne-i-hercegovine	Predsednik Austrije Van der Belen stigao je prošle nedelje u Sarajevo da, u odsustvu Željke Cvijanović, dvočlanom Predsedništvu BiH, Bećiroviću i Komšiću, podrži produžetak mandata OHR-a.		Predsednik Austrije Van der Belen stigao je prošle nedelje u Sarajevo da, u odsustvu Željke Cvijanović, dvočlanom Predsedništvu BiH, Bećiroviću i Komšiću, podrži produžetak mandata OHR-a.	../to_annotate_q.tsv	OBJ	saglasnost	
pol-750838-008	politika	750838	kolumna	pol-drustvo	pogledi	8	34	https://www.politika.rs/sr/clanak/750838/vandalizovanje-pravoslavne-svetinje-u-centru-zagreba	Povezan je s okolnim ulicama kroz šarmantne prolaze ispunjene prodavnicama, omiljeno je sastajalište građana, mesto uličnih svirača i čestih javnih promocija ili akcija udruženja građana.		Povezan je s okolnim ulicama kroz šarmantne prolaze ispunjene prodavnicama, omiljeno je sastajalište građana, mesto uličnih svirača i čestih javnih promocija ili akcija udruženja građana.	../to_annotate_q.tsv	OBJ	usaglaseno	P3
pol-752256-018	politika	752256	kolumna	pol-drustvo	pogledi	18	48	https://www.politika.rs/sr/clanak/752256/pravo-i-pravda-po-marti-kos	Naravno, to se nekako sve brzo zataška zbog različitih karijera, ali da li su to vrednosti koje mi želimo da prihvatimo?		Naravno, to se nekako sve brzo zataška zbog različitih karijera, ali da li su to vrednosti koje mi želimo da prihvatimo?	../to_annotate_q.tsv	SUBJ	saglasnost	
pol-754422-014	politika	754422	kolumna	pol-drustvo	pogledi	14	22	https://www.politika.rs/sr/clanak/754422/venecijanska-komisija-kao-medunarodni-ustavni-sud	U tom smislu standardna slika ustavnog prava kao zatvorenog sistema u kojem nacionalni ustavni sudovi imaju poslednju reč postepeno ustupa mesto jednoj mrežnoj strukturi u kojoj se argumenti, standardi i tumačenja kreću preko granica.		U tom smislu standardna slika ustavnog prava kao zatvorenog sistema u kojem nacionalni ustavni sudovi imaju poslednju reč postepeno ustupa mesto jednoj mrežnoj strukturi u kojoj se argumenti, standardi i tumačenja kreću preko granica.	../to_annotate_q.tsv	SUBJ	usaglaseno	P4
pol-756279-008	politika	756279	kolumna	pol-drustvo	pogledi	8	29	https://www.politika.rs/sr/clanak/756279/nekoliko-cinjenica-o-laznoj-studentskoj-listi	Lažna Studentska lista, kao svoju falangu, kao SA odrede, na nivou opština, osnovala je fašističke „Zborove” po ugledu na fašističku organizaciju Dimitrija Ljotića „Zbor” iz vremena Drugog svetskog rata.		Lažna Studentska lista, kao svoju falangu, kao SA odrede, na nivou opština, osnovala je fašističke „Zborove” po ugledu na fašističku organizaciju Dimitrija Ljotića „Zbor” iz vremena Drugog svetskog rata.	../to_annotate_q.tsv	SUBJ	saglasnost	
pol-756787-028	politika	756787	kolumna	pol-drustvo	pogledi	28	63	https://www.politika.rs/sr/clanak/756787/hladna-buducnost-toplih-zabluda	Vremenom oni oteraju najbolje, ne zato što su najbolji neposlušni, nego zato što njihovo prisustvo podseća da je nekada kriterijum bio stroži, rad ozbiljniji, a motiv manje prljav.		Vremenom oni oteraju najbolje, ne zato što su najbolji neposlušni, nego zato što njihovo prisustvo podseća da je nekada kriterijum bio stroži, rad ozbiljniji, a motiv manje prljav.	../to_annotate_q.tsv	SUBJ	saglasnost	
pol-756889-010	politika	756889	kolumna	pol-drustvo	pogledi	10	44	https://www.politika.rs/sr/clanak/756889/neuspela-drzava-crna-gora	"Ove poražavajuće činjenice, nekadašnje pristalice zajedničke države uvaljene pre par godina u fotelje pokušavaju da relativizuju floskulama ""mi smo mali, kolonija, šaka jada, moramo""."		"Ove poražavajuće činjenice, nekadašnje pristalice zajedničke države uvaljene pre par godina u fotelje pokušavaju da relativizuju floskulama ""mi smo mali, kolonija, šaka jada, moramo""."	../to_annotate_q.tsv	SUBJ	usaglaseno	P4
pol-757014-055	politika	757014	kolumna	svet	pogledi	55	69	https://www.politika.rs/sr/clanak/757014/tramp-ne-odustaje-od-grenlanda	Administracija traži i efektivno pravo veta nad stranim investicijama, pre svega kineskim i ruskim.		Administracija traži i efektivno pravo veta nad stranim investicijama, pre svega kineskim i ruskim.	../to_annotate_q.tsv	OBJ	saglasnost	
pol-759039-069	politika	759039	kolumna	pol-drustvo	pogledi	69	94	https://www.politika.rs/sr/clanak/759039/medijsko-nasilje-vijesti-protiv-srpskog-stava-o-kosovu-u-crnoj-gori	To otkriva selektivnost cele argumentacije., jer nije problem u pravnoj formi deklaracije, već u činjenici da ona dovodi u pitanje jednu od ključnih odluka bivšeg režima Mila Đukanovića.		To otkriva selektivnost cele argumentacije., jer nije problem u pravnoj formi deklaracije, već u činjenici da ona dovodi u pitanje jednu od ključnih odluka bivšeg režima Mila Đukanovića.	../to_annotate_q.tsv	SUBJ	saglasnost	
pol-759176-020	politika	759176	kolumna	svet	pogledi	20	55	https://www.politika.rs/sr/clanak/759176/rat-na-bliskom-istoku-asimetricni-globalni-sok	Za ekonomije koje uvoze gorivo negativni efekat je veliki.		Za ekonomije koje uvoze gorivo negativni efekat je veliki.	../to_annotate_q.tsv	OBJ	saglasnost	
pol-759678-001	politika	759678	kolumna	hronika	pogledi	1	54	https://www.politika.rs/sr/clanak/759678/ratni-zlocini-silovanjem-po-hrvatskom-modelu-2	Prvi (1970) se tereti da je u prvoj polovini 1992, u privremeno okupiranom selu na području Promine „s još šest naoružanih pripadnika iste srpske paravojne jedinice došao u kuću žrtve, tada maloletne ženske osobe, gde su je okrivljeni i ostali pripadnici srpske paravojne jedinice silovali”.		Prvi (1970) se tereti da je u prvoj polovini 1992, u privremeno okupiranom selu na području Promine „s još šest naoružanih pripadnika iste srpske paravojne jedinice došao u kuću žrtve, tada maloletne ženske osobe, gde su je okrivljeni i ostali pripadnici srpske paravojne jedinice silovali”.	../to_annotate_q.tsv	OBJ	saglasnost	
pol-761066-053	politika	761066	kolumna	pol-drustvo	pogledi	53	100	https://www.politika.rs/sr/clanak/761066/redovi-pred-svetinjom-i-lov-na-vernike	Ta istina je nekima neuobičajeno neprijatna.		Ta istina je nekima neuobičajeno neprijatna.	../to_annotate_q.tsv	SUBJ	saglasnost	
pol-761290-024	politika	761290	kolumna	pol-drustvo	pogledi	24	33	https://www.politika.rs/sr/clanak/761290/deca-kao-politicki-aktivisti	Dete do 14. godine je krivično neodgovorno, pa shodno tome posledice su gotovo nikakve kada učini krivično delo.		Dete do 14. godine je krivično neodgovorno, pa shodno tome posledice su gotovo nikakve kada učini krivično delo.	../to_annotate_q.tsv	OBJ	saglasnost	
pol-762474-028	politika	762474	kolumna	ekonomija	pogledi	28	44	https://www.politika.rs/sr/clanak/762474/akcije-vestacke-inteligencije-lete-u-svemir	„Antropik” se procenjuje na skoro trilion dolara, a „Open AI” na više od 850 milijardi.		„Antropik” se procenjuje na skoro trilion dolara, a „Open AI” na više od 850 milijardi.	../to_annotate_q.tsv	OBJ	saglasnost	
pol-763002-031	politika	763002	kolumna	sport	pogledi	31	61	https://www.politika.rs/sr/clanak/763002/sasa-ilic-srce-na-klupu	Posle dve godine u klubu su mu rekli da donese krštenicu i dve slike.		Posle dve godine u klubu su mu rekli da donese krštenicu i dve slike.	../to_annotate_q.tsv	OBJ	saglasnost	
pol-763223-052	politika	763223	kolumna	svet	pogledi	52	56	https://www.politika.rs/sr/clanak/763223/kina-najveca-laboratorija-za-modernizaciju-ikada-stvorena	Izveštaj ASPI kaže da je prednost NR Kine toliko značajna da čak i veliki napori SAD, poput prestiža u trci u svemiru, mogu potrajati oko 20 godina.		Izveštaj ASPI kaže da je prednost NR Kine toliko značajna da čak i veliki napori SAD, poput prestiža u trci u svemiru, mogu potrajati oko 20 godina.	../to_annotate_q.tsv	OBJ	saglasnost	
pol-764415-046	politika	764415	kolumna	pol-drustvo	pogledi	46	59	https://www.politika.rs/sr/clanak/764415/trampova-administracija-obraca-paznju-na-balkan	To što će svojoj zemlji možda za rođendan kupiti ostrvo na kojem je baza „Dijego Garsija”, kako je natuknuo pre neki dan, samo je potvrda da veliki mozgovi slično misle.		To što će svojoj zemlji možda za rođendan kupiti ostrvo na kojem je baza „Dijego Garsija”, kako je natuknuo pre neki dan, samo je potvrda da veliki mozgovi slično misle.	../to_annotate_q.tsv	SUBJ	saglasnost	
pol-765327-016	politika	765327	kolumna	pol-drustvo	pogledi	16	40	https://www.politika.rs/sr/clanak/765327/in-te-gra-ci-ja-isto-rij-skih-iz-be-gli-ca-u-sr-bi-ji	Regionalni stambeni program (RSP) jeste uradio lavovski deo posla, deleći cigle, ključeve od stanova i kupujući napuštena seoska domaćinstva.		Regionalni stambeni program (RSP) jeste uradio lavovski deo posla, deleći cigle, ključeve od stanova i kupujući napuštena seoska domaćinstva.	../to_annotate_q.tsv	SUBJ	saglasnost	
pol-766974-027	politika	766974	kolumna	pol-drustvo	pogledi	27	46	https://www.politika.rs/sr/clanak/766974/afe-ra-tompson-ko-je-ubica-pod-uzdoljskim-hrastom	Podsetimo, „Zagrepčanin” (koji je zapravo pričao na lokalnoj ikavici) eksplicitno joj je rekao da je to rođeni brat poznatog pevača Marka Perkovića Tompsona koji peva ustaške pesme.		Podsetimo, „Zagrepčanin” (koji je zapravo pričao na lokalnoj ikavici) eksplicitno joj je rekao da je to rođeni brat poznatog pevača Marka Perkovića Tompsona koji peva ustaške pesme.	../to_annotate_q.tsv	SUBJ	usaglaseno	P10
pol-767254-014	politika	767254	kolumna	pol-drustvo	pogledi	14	50	https://www.politika.rs/sr/clanak/767254/ujedinjenje-ili-podela	Centralni skup koji je ona organizovala 23. maja na Slaviji bio je, međutim, takav da je čak i TV N1, koja je događaj direktno prenosila, u više navrata isključivala kamere, a pažnju publike održavala razgovorom s gostom u studiju.		Centralni skup koji je ona organizovala 23. maja na Slaviji bio je, međutim, takav da je čak i TV N1, koja je događaj direktno prenosila, u više navrata isključivala kamere, a pažnju publike održavala razgovorom s gostom u studiju.	../to_annotate_q.tsv	OBJ	saglasnost	
pol-768048-007	politika	768048	kolumna	pol-drustvo	pogledi	7	49	https://www.politika.rs/sr/clanak/768048/sta-ce-biti-ishod-zamesateljstva-oko-visokog-predstavnika-u-bih	Da ne zaboravimo ono glavno.		Da ne zaboravimo ono glavno.	../to_annotate_q.tsv	OBJ	usaglaseno	P7
